Company,Symbol,Date,Segment,Call,Price
Federal Realty Investment (FRT),FRT,2017-03-22,D,5,$133.11
Hershey Foods (HSY),HSY,2017-03-22,L,1,$107.94
Kimco Realty (KIM),KIM,2017-03-22,D,5,$22.13
PPG Industries (PPG),PPG,2017-03-22,D,1,$104.25
PVH Corp (PVH),PVH,2017-03-22,I,1,$90.85
Banco Santander (SAN),SAN,2017-03-22,D,1,$6.11
Starbucks (SBUX),SBUX,2017-03-22,I,1,$55.89
Sears Holdings (SHLD),SHLD,2017-03-22,D,5,$7.98
Simon Property Group (SPG),SPG,2017-03-22,D,5,$165.40
Time Warner (TWX),TWX,2017-03-22,L,5,$96.84
Agilent Technologies (A),A,2017-03-23,F,1,$53.18
Apple (AAPL),AAPL,2017-03-23,D,2,$140.92
Citigroup (C),C,2017-03-23,D,2,$58.05
Chimera Investment (CIM),CIM,2017-03-23,L,2,$20.09
Cisco Systems (CSCO),CSCO,2017-03-23,D,2,$33.96
Cypress Semiconductor (CY),CY,2017-03-23,L,1,$14.02
Ford Motor (F),F,2017-03-23,L,5,$11.67
FedEx (FDX),FDX,2017-03-23,D,2,$189.19
Five Below (FIVE),FIVE,2017-03-23,F,1,$42.25
Ionis Pharmaceuticals (IONS),IONS,2017-03-23,I,4,$37.93
JPMorgan Chase (JPM),JPM,2017-03-23,D,2,$87.39
3M (MMM),MMM,2017-03-23,D,2,$192.14
Opko Health (OPK),OPK,2017-03-23,L,4,$7.65
Philip Morris Internation (PM),PM,2017-03-23,L,1,$112.95
RR Donnelley (RRD),RRD,2017-03-23,L,2,$11.76
Constellation Brands (STZ),STZ,2017-03-23,L,1,$162.72
Akamai Technologies (AKAM),AKAM,2017-03-24,D,2,$63.63
Align Technology (ALGN),ALGN,2017-03-24,F,1,$113.87
Apple Hospitality REIT (APLE),APLE,2017-03-24,I,1,$18.63
Blackberry (BBRY),BBRY,2017-03-24,D,5,$7.07
Carnival (CCL),CCL,2017-03-24,D,1,$58.60
Darden Restaurants (DRI),DRI,2017-03-24,D,1,$76.71
Enbridge Energy Partners (EEP),EEP,2017-03-24,L,4,$18.13
Henry Schein (HSIC),HSIC,2017-03-24,F,1,$171.25
Kratos Defense & Security (KTOS),KTOS,2017-03-24,L,1,$8.01
Lam Research (LRCX),LRCX,2017-03-24,D,1,$127.47
Lululemon Athletica (LULU),LULU,2017-03-24,D,1,$63.69
Marriott International (MAR),MAR,2017-03-24,L,1,$93.50
Micron Technology (MU),MU,2017-03-24,F,1,$28.43
Ollie's Bargain Outlet (OLLI),OLLI,2017-03-24,D,1,$32.45
Paychex (PAYX),PAYX,2017-03-24,D,1,$61.62
Dave and Busters (PLAY),PLAY,2017-03-24,D,1,$60.94
Red Hat (RHT),RHT,2017-03-24,D,1,$82.96
Sirius XM Radio (SIRI),SIRI,2017-03-24,L,1,$5.10
Teva Pharmaceuticals (TEVA),TEVA,2017-03-24,L,4,$32.76
Dentsply International (XRAY),XRAY,2017-03-24,F,1,$62.44
Accenture (ACN),ACN,2017-03-27,F,1,$119.39
Cleveland-Cliffs (CLF),CLF,2017-03-27,L,5,$8.26
Darden Restaurants (DRI),DRI,2017-03-27,D,1,$75.58
Canada Goose (GOOS),GOOS,2017-03-27,L,1,$15.40
HSBC Holdings (HSBC),HSBC,2017-03-27,L,5,$40.69
Masimo (MASI),MASI,2017-03-27,L,1,$93.27
Nucor (NUE),NUE,2017-03-27,L,1,$59.50
Occidental Petroleum (OXY),OXY,2017-03-27,F,1,$62.87
Red Hat (RHT),RHT,2017-03-27,D,1,$82.20
Scotts Miracle-Gro (SMG),SMG,2017-03-27,L,2,$91.66
Snap (SNAP),SNAP,2017-03-27,F,5,$23.83
Steel Dynamics (STLD),STLD,2017-03-27,L,2,$33.73
ViewRay (VRAY),VRAY,2017-03-27,L,4,$9.47
Apple (AAPL),AAPL,2017-03-28,D,1,$143.80
Carnival (CCL),CCL,2017-03-28,D,1,$59.26
Darden Restaurants (DRI),DRI,2017-03-28,D,1,$82.62
Estee Lauder (EL),EL,2017-03-28,F,1,$85.61
Flowers Foods (FLO),FLO,2017-03-28,D,1,$19.41
General Mills (GIS),GIS,2017-03-28,F,2,$59.01
General Motors (GM),GM,2017-03-28,D,2,$35.56
Pepsico (PEP),PEP,2017-03-28,D,1,$112.45
Pfizer (PFE),PFE,2017-03-28,L,4,$34.16
Panera Bread (PNRA),PNRA,2017-03-28,D,2,$256.97
Red Hat (RHT),RHT,2017-03-28,D,1,$86.48
Raytheon (RTN),RTN,2017-03-28,L,1,$152.07
Tesla (TSLA),TSLA,2017-03-28,D,2,$277.45
Hostess Brands (TWNK),TWNK,2017-03-28,F,5,$16.05
Intrexon (XON),XON,2017-03-28,L,3,$19.95
Advanced Micro Devices (AMD),AMD,2017-04-10,L,4,$13.10
Alibaba (BABA),BABA,2017-04-10,L,1,$111.70
Anheuser-Busch InBev (BUD),BUD,2017-04-10,D,4,$110.67
Burlington Stores (BURL),BURL,2017-04-10,D,1,$92.92
Caterpillar (CAT),CAT,2017-04-10,D,1,$97.14
Coherent (COHR),COHR,2017-04-10,L,1,$198.96
Rockwell Collins (COL),COL,2017-04-10,D,1,$99.04
Costco (COST),COST,2017-04-10,D,2,$171.22
Esperion Therapeutics (ESPR),ESPR,2017-04-10,L,4,$38.53
Eaton (ETN),ETN,2017-04-10,D,1,$75.60
Ingersoll-Rand (IR),IR,2017-04-10,D,1,$83.25
JC Penney (JCP),JCP,2017-04-10,D,4,$6.03
Nordstrom (JWN),JWN,2017-04-10,D,4,$45.40
Kohl's (KSS),KSS,2017-04-10,D,2,$39.83
L Brands (LB),LB,2017-04-10,D,2,$47.50
Macy's (M),M,2017-04-10,D,4,$29.52
NextEra Energy (NEE),NEE,2017-04-10,F,4,$129.43
Parker Hannifin (PH),PH,2017-04-10,D,1,$160.35
Boston Beer (SAM),SAM,2017-04-10,D,4,$142.30
Constellation Brands (STZ),STZ,2017-04-10,F,1,$171.27
Molson Coors (TAP),TAP,2017-04-10,D,4,$95.89
TJX Companies (TJX),TJX,2017-04-10,D,1,$76.02
Walmart (WMT),WMT,2017-04-10,D,1,$73.06
Allergan (AGN),AGN,2017-04-11,D,1,$239.11
AxoGen (AXGN),AXGN,2017-04-11,L,5,$10.90
Celgene (CELG),CELG,2017-04-11,D,1,$125.06
Exelon (EXC),EXC,2017-04-11,L,1,$36.14
Kite Pharma (KITE),KITE,2017-04-11,D,1,$78.29
Mazor Robotics (MZOR),MZOR,2017-04-11,F,1,$28.63
NuStar Energy (NS),NS,2017-04-11,L,5,$51.47
Sage Therapeutics (SAGE),SAGE,2017-04-11,D,1,$69.93
Science Applications Inte (SAIC),SAIC,2017-04-11,L,5,$72.91
SeaDrill Limited (SDRL),SDRL,2017-04-11,L,5,$0.82
Schlumberger (SLB),SLB,2017-04-11,L,1,$79.65
Skyworks Solutions (SWKS),SWKS,2017-04-11,L,4,$100.14
Valley National Bancorp (VLY),VLY,2017-04-11,L,1,$11.74
Whole Foods Markets (WFM),WFM,2017-04-11,F,5,$33.55
AMC Networks (AMCX),AMCX,2017-04-12,L,1,$58.40
Advanced Micro Devices (AMD),AMD,2017-04-12,D,4,$12.76
AMN Healthcare Services (AMN),AMN,2017-04-12,L,1,$39.85
Broadcom (AVGO),AVGO,2017-04-12,D,1,$209.20
Camping World (CWH),CWH,2017-04-12,L,2,$28.47
International Flavors and (IFF),IFF,2017-04-12,I,1,$132.56
Incyte (INCY),INCY,2017-04-12,F,1,$138.27
Intel (INTC),INTC,2017-04-12,D,1,$35.63
KLA Corp (KLAC),KLAC,2017-04-12,D,1,$95.21
Lam Research (LRCX),LRCX,2017-04-12,D,1,$126.16
Magellan Midstream Partne (MMP),MMP,2017-04-12,D,1,$77.31
Mylan Laboratories (MYL),MYL,2017-04-12,L,5,$38.04
NVIDIA (NVDA),NVDA,2017-04-12,D,4,$97.31
SemGroup (SEMG),SEMG,2017-04-12,L,1,$35.35
Scotts Miracle-Gro (SMG),SMG,2017-04-12,L,1,$93.58
Apple (AAPL),AAPL,2017-04-13,D,2,$141.05
Amtrust Financial Service (AFSI),AFSI,2017-04-13,L,5,$15.55
Citigroup (C),C,2017-04-13,D,2,$58.04
Coupa Software (COUP),COUP,2017-04-13,I,1,$28.98
Walt Disney (DIS),DIS,2017-04-13,D,2,$113.20
First Horizon National (FHN),FHN,2017-04-13,I,1,$17.61
Five Below (FIVE),FIVE,2017-04-13,F,1,$45.12
General Mills (GIS),GIS,2017-04-13,L,4,$57.17
JPMorgan Chase (JPM),JPM,2017-04-13,D,2,$84.40
Mosaic (MOS),MOS,2017-04-13,L,1,$27.46
Manitowoc (MTW),MTW,2017-04-13,L,2,$5.53
PNC Financial (PNC),PNC,2017-04-13,D,2,$115.80
UBS (UBS),UBS,2017-04-13,L,1,$15.19
Alaska Air Group (ALK),ALK,2017-04-19,L,1,$87.19
Advanced Micro Devices (AMD),AMD,2017-04-19,D,1,$12.84
Cisco Systems (CSCO),CSCO,2017-04-19,L,1,$32.65
Delta Air Lines (DAL),DAL,2017-04-19,L,2,$45.08
IBM (IBM),IBM,2017-04-19,F,1,$161.69
Incyte (INCY),INCY,2017-04-19,F,1,$124.54
JetBlue Airways (JBLU),JBLU,2017-04-19,L,4,$21.20
Coca-Cola (KO),KO,2017-04-19,D,1,$43.23
Eli Lilly (LLY),LLY,2017-04-19,F,1,$80.89
Lam Research (LRCX),LRCX,2017-04-19,D,2,$136.17
Southwest Airlines (LUV),LUV,2017-04-19,L,1,$54.65
McDonald's (MCD),MCD,2017-04-19,D,1,$132.64
Microchip Technology (MCHP),MCHP,2017-04-19,D,1,$74.86
Mondelez International (MDLZ),MDLZ,2017-04-19,L,1,$44.62
Micron Technology (MU),MU,2017-04-19,D,1,$27.26
Mazor Robotics (MZOR),MZOR,2017-04-19,I,1,$32.74
Nutanix (NTNX),NTNX,2017-04-19,L,5,$16.44
Walmart (WMT),WMT,2017-04-19,D,1,$74.07
ABB Ltd (ABB),ABB,2017-04-20,L,2,$22.93
American Express (AXP),AXP,2017-04-20,D,1,$80.02
Axalta Coating Systems (AXTA),AXTA,2017-04-20,F,1,$31.68
Burlington Stores (BURL),BURL,2017-04-20,D,2,$97.05
CSX (CSX),CSX,2017-04-20,D,2,$49.56
CenturyLink (CTL),CTL,2017-04-20,L,5,$25.49
Dollar Tree (DLTR),DLTR,2017-04-20,D,2,$79.57
Meta (FB),FB,2017-04-20,D,1,$143.80
Foot Locker (FL),FL,2017-04-20,D,1,$76.55
General Dynamics (GD),GD,2017-04-20,L,1,$188.13
GNC Holdings (GNC),GNC,2017-04-20,L,5,$8.78
Alphabet (GOOGL),GOOGL,2017-04-20,D,1,$860.08
Gap (GPS),GPS,2017-04-20,D,2,$25.42
Ionis Pharmaceuticals (IONS),IONS,2017-04-20,L,4,$42.91
KeyCorp (KEY),KEY,2017-04-20,D,1,$18.21
Northrop Grumman (NOC),NOC,2017-04-20,L,1,$244.85
Ollie's Bargain Outlet (OLLI),OLLI,2017-04-20,D,2,$36.70
Raytheon (RTN),RTN,2017-04-20,L,1,$154.00
Sherwin-Williams (SHW),SHW,2017-04-20,F,1,$324.02
Snap-on (SNA),SNA,2017-04-20,I,1,$173.13
TJX Companies (TJX),TJX,2017-04-20,D,2,$78.17
Twitter (TWTR),TWTR,2017-04-20,L,4,$14.65
Unilever (UL),UL,2017-04-20,D,2,$50.44
AbbVie (ABBV),ABBV,2017-04-21,L,1,$63.82
Amazon (AMZN),AMZN,2017-04-21,D,2,$898.53
Broadcom (AVGO),AVGO,2017-04-21,D,1,$217.66
Boeing (BA),BA,2017-04-21,D,2,$180.38
Briggs & Stratton (BGG),BGG,2017-04-21,M,1,$23.50
Bristol-Myers Squibb (BMY),BMY,2017-04-21,D,4,$53.48
The Blackstone Group (BX),BX,2017-04-21,L,1,$30.28
Caterpillar (CAT),CAT,2017-04-21,D,2,$94.32
Chipotle Mexican Grill (CMG),CMG,2017-04-21,D,2,$479.09
Chevron (CVX),CVX,2017-04-21,D,2,$104.89
Core Civic (CXW),CXW,2017-04-21,L,1,$34.01
Domino's Pizza (DPZ),DPZ,2017-04-21,D,1,$179.30
EQT Midstream Partners (EQM),EQM,2017-04-21,L,1,$77.23
Freeport-McMoRan (FCX),FCX,2017-04-21,L,4,$12.23
General Mills (GIS),GIS,2017-04-21,M,4,$57.73
General Motors (GM),GM,2017-04-21,D,4,$33.75
Alphabet (GOOGL),GOOGL,2017-04-21,D,1,$858.95
Hasbro (HAS),HAS,2017-04-21,D,1,$96.03
Idexx Laboratories (IDXX),IDXX,2017-04-21,M,1,$159.12
Kimberly-Clark (KMB),KMB,2017-04-21,D,1,$129.96
Coca-Cola (KO),KO,2017-04-21,D,1,$43.07
Eli Lilly (LLY),LLY,2017-04-21,D,1,$81.89
Snyders-Lance (LNCE),LNCE,2017-04-21,L,5,$32.98
Southwest Airlines (LUV),LUV,2017-04-21,D,1,$55.63
Las Vegas Sands (LVS),LVS,2017-04-21,M,4,$57.38
McDonald's (MCD),MCD,2017-04-21,D,1,$133.41
3M (MMM),MMM,2017-04-21,D,1,$191.50
Microsoft (MSFT),MSFT,2017-04-21,D,2,$66.40
Oclaro (OCLR),OCLR,2017-04-21,L,1,$8.85
Pepsico (PEP),PEP,2017-04-21,D,1,$113.43
Proofpoint (PFPT),PFPT,2017-04-21,I,1,$77.65
Starbucks (SBUX),SBUX,2017-04-21,D,4,$60.61
Sherwin-Williams (SHW),SHW,2017-04-21,M,1,$324.60
Stanley Black & Decker (SWK),SWK,2017-04-21,M,1,$137.56
Teva Pharmaceuticals (TEVA),TEVA,2017-04-21,L,5,$31.13
Twitter (TWTR),TWTR,2017-04-21,D,4,$14.63
Under Armour (UA),UA,2017-04-21,D,4,$17.53
United Technologies (UTX),UTX,2017-04-21,D,1,$114.99
Waste Management (WM),WM,2017-04-21,M,1,$73.38
Wynn Resorts (WYNN),WYNN,2017-04-21,M,1,$115.90
Xilinx (XLNX),XLNX,2017-04-21,F,1,$57.69
Exxon Mobil (XOM),XOM,2017-04-21,D,2,$80.69
American Airlines (AAL),AAL,2017-04-24,L,4,$46.44
Abbott Laboratories (ABT),ABT,2017-04-24,L,1,$44.13
Alaska Air Group (ALK),ALK,2017-04-24,L,2,$90.68
Berkshire Hathaway (BRK.B),BRK.B,2017-04-24,L,1,$165.78
Cara Therapeutics (CARA),CARA,2017-04-24,L,1,$16.61
Chesapeake Energy (CHK),CHK,2017-04-24,L,4,$5.38
CSX (CSX),CSX,2017-04-24,D,1,$50.13
Delta Air Lines (DAL),DAL,2017-04-24,L,2,$46.81
Hasbro (HAS),HAS,2017-04-24,I,1,$101.70
Honeywell (HON),HON,2017-04-24,D,1,$129.79
Illinois Tool Works (ITW),ITW,2017-04-24,I,1,$139.76
KeyCorp (KEY),KEY,2017-04-24,D,1,$18.55
Lam Research (LRCX),LRCX,2017-04-24,D,1,$142.51
Southwest Airlines (LUV),LUV,2017-04-24,L,1,$56.49
Materion (MTRN),MTRN,2017-04-24,L,2,$35.00
Stanley Black & Decker (SWK),SWK,2017-04-24,D,1,$137.41
T-Mobile US (TMUS),TMUS,2017-04-24,I,1,$65.93
Valeant Pharmaceuticals (VRX),VRX,2017-04-24,L,5,$8.60
Weatherford International (WFT),WFT,2017-04-24,L,5,$5.48
Apple (AAPL),AAPL,2017-04-25,D,2,$144.53
Amazon (AMZN),AMZN,2017-04-25,D,2,$907.62
Bank of America (BAC),BAC,2017-04-25,L,1,$23.98
Briggs & Stratton (BGG),BGG,2017-04-25,I,1,$25.05
Cardinal Health (CAH),CAH,2017-04-25,F,1,$72.36
Caterpillar (CAT),CAT,2017-04-25,D,1,$104.42
Cisco Systems (CSCO),CSCO,2017-04-25,D,2,$33.42
DuPont (DD),DD,2017-04-25,D,1,$82.21
ILG (ILG),ILG,2017-04-25,L,1,$23.68
Intel (INTC),INTC,2017-04-25,D,2,$36.87
McDonald's (MCD),MCD,2017-04-25,D,1,$141.70
Magna International (MGA),MGA,2017-04-25,L,4,$41.50
Microsoft (MSFT),MSFT,2017-04-25,D,2,$67.92
Netflix (NFLX),NFLX,2017-04-25,D,2,$152.16
Oracle (ORCL),ORCL,2017-04-25,D,2,$44.72
Post Holdings (POST),POST,2017-04-25,F,1,$84.48
SentinelOne (S),S,2017-04-25,L,1,$8.95
Sage Therapeutics (SAGE),SAGE,2017-04-25,L,1,$73.37
Marriott Vacations Worldw (VAC),VAC,2017-04-25,L,1,$107.18
Wyndham Worldwide (WYN),WYN,2017-04-25,L,1,$92.22
Apollo Global Management (APO),APO,2017-04-26,L,2,$26.37
Boeing (BA),BA,2017-04-26,D,1,$181.71
Buffalo Wild Wings (BWLD),BWLD,2017-04-26,L,4,$162.40
The Blackstone Group (BX),BX,2017-04-26,L,1,$31.27
Enbridge (ENB),ENB,2017-04-26,F,1,$41.65
Energy Transfer Partners (ETP),ETP,2017-04-26,L,5,$36.39
Micron Technology (MU),MU,2017-04-26,L,2,$26.79
NiSource (NI),NI,2017-04-26,L,1,$24.09
Pepsico (PEP),PEP,2017-04-26,D,1,$113.33
Procter & Gamble (PG),PG,2017-04-26,D,1,$87.74
Sanofi (SNY),SNY,2017-04-26,L,1,$46.42
Texas Instruments (TXN),TXN,2017-04-26,D,1,$81.11
Wingstop (WING),WING,2017-04-26,L,1,$29.82
Waste Management (WM),WM,2017-04-26,I,1,$72.30
AbbVie (ABBV),ABBV,2017-04-27,D,2,$66.07
American Electric Power (AEP),AEP,2017-04-27,I,1,$68.10
AK Steel Holding (AKS),AKS,2017-04-27,L,4,$6.45
American Tower (AMT),AMT,2017-04-27,L,1,$125.77
Amazon (AMZN),AMZN,2017-04-27,D,1,$918.38
American Water Works (AWK),AWK,2017-04-27,L,1,$80.41
Bristol-Myers Squibb (BMY),BMY,2017-04-27,L,4,$55.67
Crown Castle (CCI),CCI,2017-04-27,L,2,$95.02
Comcast (CMCSA),CMCSA,2017-04-27,D,2,$39.59
Duluth Holdings (DLTH),DLTH,2017-04-27,L,4,$22.60
Domino's Pizza (DPZ),DPZ,2017-04-27,I,1,$185.55
Alphabet (GOOGL),GOOGL,2017-04-27,D,1,$891.44
Hawaiian Holdings (HA),HA,2017-04-27,L,2,$54.40
LKQ Corp (LKQ),LKQ,2017-04-27,L,4,$31.19
Southwest Airlines (LUV),LUV,2017-04-27,L,1,$55.75
ServiceNow (NOW),NOW,2017-04-27,I,1,$94.33
Nucor (NUE),NUE,2017-04-27,L,1,$61.61
PayPal (PYPL),PYPL,2017-04-27,D,1,$47.15
Snap-on (SNA),SNA,2017-04-27,L,1,$170.32
Under Armour (UA),UA,2017-04-27,L,2,$19.82
United States Steel (X),X,2017-04-27,L,4,$23.24
Xilinx (XLNX),XLNX,2017-04-27,D,2,$64.40
Agilent Technologies (A),A,2017-04-28,L,1,$55.05
Apple (AAPL),AAPL,2017-04-28,D,1,$143.65
AGCO (AGCO),AGCO,2017-04-28,I,1,$63.99
Advanced Micro Devices (AMD),AMD,2017-04-28,D,4,$13.30
Amazon (AMZN),AMZN,2017-04-28,F,1,$924.99
Activision Blizzard (ATVI),ATVI,2017-04-28,D,1,$52.25
BioMarin (BMRN),BMRN,2017-04-28,I,1,$95.84
Bank of Internet (BOFI),BOFI,2017-04-28,L,5,$23.89
Cardinal Health (CAH),CAH,2017-04-28,D,2,$72.59
Comcast (CMCSA),CMCSA,2017-04-28,L,1,$39.19
Cray (CRAY),CRAY,2017-04-28,L,4,$17.90
CVS Health (CVS),CVS,2017-04-28,D,4,$82.44
Chevron (CVX),CVX,2017-04-28,L,1,$106.70
Dunkin Brands (DNKN),DNKN,2017-04-28,D,1,$55.86
Meta (FB),FB,2017-04-28,D,1,$150.25
Alphabet (GOOGL),GOOGL,2017-04-28,F,1,$924.52
Halliburton (HAL),HAL,2017-04-28,L,1,$45.88
JPMorgan Chase (JPM),JPM,2017-04-28,L,1,$87.00
Kraft Heinz (KHC),KHC,2017-04-28,D,2,$90.39
Mastercard (MA),MA,2017-04-28,D,1,$116.32
Mondelez International (MDLZ),MDLZ,2017-04-28,D,4,$45.03
Royal Dutch Shell (RDS.A),RDS.A,2017-04-28,L,5,$52.19
SentinelOne (S),S,2017-04-28,D,5,$9.03
Starbucks (SBUX),SBUX,2017-04-28,D,4,$60.06
T-Mobile US (TMUS),TMUS,2017-04-28,D,1,$67.27
Western Digital (WDC),WDC,2017-04-28,I,1,$89.07
Boingo Wireless (WIFI),WIFI,2017-04-28,L,4,$14.29
Apple (AAPL),AAPL,2017-05-01,D,1,$146.58
Alaska Air Group (ALK),ALK,2017-05-01,L,1,$84.42
Amgen (AMGN),AMGN,2017-05-01,L,4,$162.60
Amazon (AMZN),AMZN,2017-05-01,D,1,$948.23
Brooks Automation (BRKS),BRKS,2017-05-01,L,1,$27.07
Meta (FB),FB,2017-05-01,D,1,$152.46
Fortinet (FTNT),FTNT,2017-05-01,I,1,$39.15
Alphabet (GOOGL),GOOGL,2017-05-01,D,1,$932.82
Grubhub (GRUB),GRUB,2017-05-01,F,5,$42.89
Hewlett Packard Enterpris (HPE),HPE,2017-05-01,L,1,$18.73
Southwest Airlines (LUV),LUV,2017-05-01,L,1,$56.28
Mitek Systems (MITK),MITK,2017-05-01,L,4,$8.70
Netflix (NFLX),NFLX,2017-05-01,D,1,$155.35
Yext (YEXT),YEXT,2017-05-01,F,4,$14.63
Apple (AAPL),AAPL,2017-05-02,D,1,$147.51
Adobe Systems (ADBE),ADBE,2017-05-02,D,1,$135.00
Clear Channel Outdoor (CCO),CCO,2017-05-02,L,4,$5.15
Comcast (CMCSA),CMCSA,2017-05-02,L,2,$39.34
Cummins (CMI),CMI,2017-05-02,D,1,$160.56
Salesforce (CRM),CRM,2017-05-02,D,1,$87.09
Darden Restaurants (DRI),DRI,2017-05-02,L,1,$86.82
Expedia (EXPE),EXPE,2017-05-02,I,1,$138.99
Ford Motor (F),F,2017-05-02,D,4,$10.92
Meta (FB),FB,2017-05-02,L,2,$152.78
Alphabet (GOOGL),GOOGL,2017-05-02,L,2,$937.09
IAC Interactive (IAC),IAC,2017-05-02,D,1,$96.24
Kohl's (KSS),KSS,2017-05-02,D,1,$39.16
Macy's (M),M,2017-05-02,D,4,$29.50
Martin Marietta Materials (MLM),MLM,2017-05-02,D,1,$239.85
Microsoft (MSFT),MSFT,2017-05-02,D,1,$69.30
PayPal (PYPL),PYPL,2017-05-02,I,1,$49.05
Schlumberger (SLB),SLB,2017-05-02,L,4,$71.45
Skyworks Solutions (SWKS),SWKS,2017-05-02,L,1,$100.67
AT&T (T),T,2017-05-02,D,4,$38.95
Valero Energy (VLO),VLO,2017-05-02,L,4,$64.49
Verizon (VZ),VZ,2017-05-02,D,4,$45.91
Apple (AAPL),AAPL,2017-05-03,I,1,$147.06
Align Technology (ALGN),ALGN,2017-05-03,D,1,$131.97
Clorox (CLX),CLX,2017-05-03,I,1,$131.20
Estee Lauder (EL),EL,2017-05-03,D,1,$91.30
Exact Sciences (EXAS),EXAS,2017-05-03,L,1,$31.31
General Dynamics (GD),GD,2017-05-03,L,1,$194.18
Lockheed Martin (LMT),LMT,2017-05-03,L,4,$269.60
Merck (MRK),MRK,2017-05-03,L,2,$63.63
Raytheon (RTN),RTN,2017-05-03,L,1,$156.88
Apple (AAPL),AAPL,2017-05-04,D,1,$146.53
Alliance Data (ADS),ADS,2017-05-04,F,1,$253.68
American International Gr (AIG),AIG,2017-05-04,D,1,$62.67
Amazon (AMZN),AMZN,2017-05-04,D,1,$937.53
Chemours (CC),CC,2017-05-04,L,5,$39.90
Chevron (CVX),CVX,2017-05-04,D,4,$104.81
Meta (FB),FB,2017-05-04,D,1,$150.85
General Mills (GIS),GIS,2017-05-04,L,4,$57.05
Alphabet (GOOGL),GOOGL,2017-05-04,D,1,$954.72
Intel (INTC),INTC,2017-05-04,I,1,$36.85
Altria (MO),MO,2017-05-04,L,1,$70.31
Netflix (NFLX),NFLX,2017-05-04,D,1,$157.25
Occidental Petroleum (OXY),OXY,2017-05-04,D,4,$58.02
Pioneer Natural Resources (PXD),PXD,2017-05-04,D,4,$165.63
Regeneron Pharmaceuticals (REGN),REGN,2017-05-04,D,1,$434.31
Red Hat (RHT),RHT,2017-05-04,L,1,$87.89
Shopify (SHOP),SHOP,2017-05-04,L,1,$81.35
Tesla (TSLA),TSLA,2017-05-04,F,4,$295.46
Twilio (TWLO),TWLO,2017-05-04,I,1,$24.96
Zoetis (ZTS),ZTS,2017-05-04,D,1,$58.87
AK Steel Holding (AKS),AKS,2017-05-05,F,5,$5.83
Arconic (ARNC),ARNC,2017-05-05,L,1,$27.30
Activision Blizzard (ATVI),ATVI,2017-05-05,D,1,$53.83
Bristol-Myers Squibb (BMY),BMY,2017-05-05,L,2,$55.15
Walt Disney (DIS),DIS,2017-05-05,D,1,$111.99
Electronic Arts (EA),EA,2017-05-05,D,1,$95.74
Twenty-First Century Fox (FOX),FOX,2017-05-05,D,2,$28.58
Cedar Fair (FUN),FUN,2017-05-05,L,2,$70.31
Gilead Sciences (GILD),GILD,2017-05-05,L,5,$67.80
Hi-Crush Partners (HCLP),HCLP,2017-05-05,L,4,$13.30
IBM (IBM),IBM,2017-05-05,F,2,$155.05
International Flavors and (IFF),IFF,2017-05-05,D,1,$139.27
JC Penney (JCP),JCP,2017-05-05,D,4,$5.49
Kohl's (KSS),KSS,2017-05-05,D,1,$40.12
Macy's (M),M,2017-05-05,D,2,$28.97
Mazor Robotics (MZOR),MZOR,2017-05-05,D,1,$35.77
Norwegian Cruise Line (NCLH),NCLH,2017-05-05,D,1,$55.49
Nucor (NUE),NUE,2017-05-05,F,1,$60.47
NVIDIA (NVDA),NVDA,2017-05-05,D,4,$103.86
Newell Brands (NWL),NWL,2017-05-05,D,4,$46.39
Snap (SNAP),SNAP,2017-05-05,D,2,$23.19
Steel Dynamics (STLD),STLD,2017-05-05,F,2,$35.82
Team (TISI),TISI,2017-05-05,L,5,$26.60
Take-Two Interactive (TTWO),TTWO,2017-05-05,D,1,$65.42
Whole Foods Markets (WFM),WFM,2017-05-05,D,4,$36.87
United States Steel (X),X,2017-05-05,F,5,$21.49
Intrexon (XON),XON,2017-05-05,L,4,$20.57
Apple (AAPL),AAPL,2017-05-08,D,1,$153.01
Advanced Energy Industrie (AEIS),AEIS,2017-05-08,M,2,$74.73
Chesapeake Energy (CHK),CHK,2017-05-08,L,2,$5.55
Camping World (CWH),CWH,2017-05-08,L,4,$31.59
FireEye (FEYE),FEYE,2017-05-08,L,1,$14.54
Alphabet (GOOGL),GOOGL,2017-05-08,D,1,$958.69
IBM (IBM),IBM,2017-05-08,D,4,$153.03
Lam Research (LRCX),LRCX,2017-05-08,M,2,$149.12
Las Vegas Sands (LVS),LVS,2017-05-08,F,1,$57.20
MGM Resorts (MGM),MGM,2017-05-08,F,1,$30.42
Micron Technology (MU),MU,2017-05-08,L,4,$28.06
Nordic American Tanker (NAT),NAT,2017-05-08,L,5,$6.78
Nektar Therapeutics (NKTR),NKTR,2017-05-08,M,2,$17.93
Newell Brands (NWL),NWL,2017-05-08,I,1,$51.93
Nexstar Media Group (NXST),NXST,2017-05-08,D,1,$61.20
Proto Labs (PRLB),PRLB,2017-05-08,M,1,$61.15
PVH Corp (PVH),PVH,2017-05-08,D,2,$102.39
Block (SQ),SQ,2017-05-08,L,1,$19.56
Stamps.com (STMP),STMP,2017-05-08,L,5,$103.35
Teekay Offshore Partners (TOO),TOO,2017-05-08,L,5,$4.64
VF Corp (VFC),VFC,2017-05-08,D,2,$54.96
Valvoline (VVV),VVV,2017-05-08,L,1,$23.24
Wynn Resorts (WYNN),WYNN,2017-05-08,F,1,$120.20
Allergan (AGN),AGN,2017-05-09,I,1,$238.51
